htid,author,title,year,authgender,period,diff
uc1.b3314283,"Kingsley, Henry,",Old Margaret,1871,m,1851-1900,0.30392254219971626
mdp.39015021836377,"Chernilo, Capel.",Queer stories from Russia,1892,u,1851-1900,0.30412130984034424
mdp.39015039573160,"Humphreys, Henry Noel,",Stories by an archæologist and his friends,1856,m,1851-1900,0.3045973060323749
nyp.33433076054091,"Roe, A. S.",The Star and the cloud,1857,u,1851-1900,0.30464686495793725
uiuo.ark:/13960/t0zp4dt6h,"Grant, James,",Fairer than a fairy,1874,m,1851-1900,0.3048855854162804
uiuo.ark:/13960/t6pz5vc3x,"Talbot, Thomas,",The Granvilles,1882,m,1851-1900,0.30528047813709125
nyp.33433075755243,"Walker, William Sylvester.",From the land of the Wombat,1899,m,1851-1900,0.30528047813709125
mdp.39015030029063,"Lie, Jonas Lauritz Idemil,",The visionary,1894,m,1851-1900,0.3060592943364683
njp.32101065848234,"Murray, Eustace Clare Grenville,",The member for Paris,1871,m,1851-1900,0.3060592943364683
uiuo.ark:/13960/t4hm5wv4j,"Yonge, Charlotte M.",The dove in the eagle's nest,1866,f,1851-1900,0.3060592943364683
nyp.33433073355830,"Gogolʹ, Nikolaĭ Vasilʹevich,",Home life in Russia,1854,m,1851-1900,0.3060592943364683
uiuo.ark:/13960/t0tq6g56p,"Morier, David R.",Photo the Suliote,1857,m,1851-1900,0.3060592943364683
uiuo.ark:/13960/t5gb2gb5d,"Fraser, Julia Agnes.","Shilrick, the drummer, or, Loyal and true",1894,f,1851-1900,0.3060592943364685
nyp.33433074864384,"Grant, James,","The secret dispatch; or, The adventure of Captain Balgonie",1872,m,1851-1900,0.3064139042655465
uiuo.ark:/13960/t6sx6rn18,"Hardy, Iza Duffus.",Love in idleness;,1887,f,1851-1900,0.30659007989910103
dul1.ark:/13960/t1rf6fb6d,"Rosewater, Frank,",Utopia,1897,m,1851-1900,0.3069750452522193
uiuo.ark:/13960/t8kd2582s,"Armstrong, F. C.",The wild gazelle,1868,m,1851-1900,0.30724977052694447
uiuo.ark:/13960/t2891q545,"Tytler, Sarah,",Citoyenne Jacqueline;,1865,f,1851-1900,0.30730307543099566
uc2.ark:/13960/t88g8hv6n,"Esmond, Henry.",A life's hazard,1878,m,1851-1900,0.3074254145550477
mdp.39015025976161,"Henty, G. A.",The Lion of the North,1886,m,1851-1900,0.30759303666775684
uiuo.ark:/13960/t2n59527q,"Reid, Mayne,",The quadroon,1856,m,1851-1900,0.3080918146616717
nyp.33433082513916,"Williams, Henry Llewellyn,",The fool's revenge,1883,m,1851-1900,0.3083115465887204
mdp.39015063749645,"Crawford, F. Marion",An American politician,1884,m,1851-1900,0.3086908732838368
uc2.ark:/13960/t0ft8sk7n,"Langdon, Samuel,","The appeal to the serpent ; or, Life in an ancient Buddhist city",1889,m,1851-1900,0.30889727163265
uc2.ark:/13960/t74t6fw0j,"Aldrich, Thomas Bailey,",The Stillwater tragedy,1886,m,1851-1900,0.3093926276698017
mdp.39015059429913,"Dasent, George Webbe,",The vikings of the Baltic;,1875,m,1851-1900,0.3097747932748972
mdp.39015063536828,"Browne, Thos. Alex.",A modern buccaneer,1894,m,1851-1900,0.3103548269825165
uiuo.ark:/13960/t9s18h03f,"Roosevelt, Blanche,",The copper queen,1886,f,1851-1900,0.31105161384491686
njp.32101066458579,"Elliot, Frances,",The red cardinal,1884,f,1851-1900,0.31126762766980165
uc2.ark:/13960/t2p55k875,"Smart, Hawley,",The master of Rathkelly,1888,m,1851-1900,0.3113438471819968
njp.32101063580318,"Hume, Fergus,",The harlequin opal,1893,m,1851-1900,0.3113784432726384
njp.32101076417292,Saʻdī.,"Gulistān; or, Flower-garden",1890,m,1851-1900,0.3114265259748864
uiuo.ark:/13960/t13n2ss1m,"Stevens, Augusta De Grasse.",Miss Hildreth,1888,f,1851-1900,0.31180642077325005
mdp.39015073480157,"Henty, G. A.",With Frederick the Great,1898,m,1851-1900,0.3120445613714591
mdp.39015030847076,"Harte, Bret,","Wan Lee, the Pagan",1876,m,1851-1900,0.31214836879715024
nyp.33433074895834,"Marks, Mary A. M.",A great treason;,1883,f,1851-1900,0.31228982393148386
uiuo.ark:/13960/t9f48648v,"Macquoid, Katharine S.",At the red glove,1885,f,1851-1900,0.3124695507467249
njp.32101068970167,"Jersey, Margaret Elizabeth Leigh Child-Villiers,","Maurice, or, the red jar",1894,f,1851-1900,0.3124695507467249
uc1.$b807494,"Bjørnson, Bjørnstjerne,","Pastor Sang, being the Norwegian drama Over aevne",1893,m,1851-1900,0.3124695507467249
mdp.39015063554375,,Quinland;,1857,u,1851-1900,0.3127642751793802
nyp.33433076078983,"Scott, Walter,",The handy volume  Waverly,1877,m,1851-1900,0.3134300886479494
nyp.33433075811814,"Velde, M. S. van de,",French fiction of to-day,1891,u,1851-1900,0.3134432605811941
uc2.ark:/13960/t00z71j53,"Miller, Joaquin,",First fam'lies in the Sierras,1875,m,1851-1900,0.3137169519941261
uc2.ark:/13960/t5fb50m13,"Lever, Charles James,",[Charles Lever's novels,1872,m,1851-1900,0.313786350922298
uiuo.ark:/13960/t6rx9nk3x,"Grant, Maria M.",The sun-maid,1876,f,1851-1900,0.313920929556594
uiuo.ark:/13960/t21c2fk9j,"Hardy, Iza Duffus.",Love in idleness;,1887,f,1851-1900,0.3143926276698017
inu.39000003995649,"Preindlsberger-Mrazović, Milena,",Selam,1899,f,1851-1900,0.3143926276698017
nyp.33433081959060,"Buntline, Ned,","Cruisings, afloat and ashore;",1851,u,1851-1900,0.3146595315843924
nyp.33433081613642,,Four and twenty fairy tales,1858,f,1851-1900,0.31471730299447687
uiuo.ark:/13960/t8qc0kg70,"Morier, David R.",Photo the Suliote,1857,m,1851-1900,0.31476576199815987
nyp.33433082170824,"Aldrich, Thomas Bailey,",Two bites at a cherry ;,1894,m,1851-1900,0.31476576199815987
uiuo.ark:/13960/t16m3mt2f,"Gilliat, Edward,",Asylum Christi,1877,m,1851-1900,0.3153185535957277
nyp.33433075735807,"Auerbach, Berthold,","Christian Gellert, and other sketches",1858,m,1851-1900,0.3153185535957277
uiuo.ark:/13960/t40r9r526,"Werner, E.,",No surrender,1881,f,1851-1900,0.3153185535957277
mdp.39015014603172,"Chodzko, Alexander,",Fairy tales of the Slav peasants and herdsmen,1896,f,1851-1900,0.3153185535957277
uiuo.ark:/13960/t22b9pm43,"Curwen, Henry,",Lady Bluebeard,1888,m,1851-1900,0.31544896569797065
nyp.33433074918602,"Abbott, Charles T.",The cliff dweller's daughter,1899,m,1851-1900,0.31570841714348585
nyp.33433074919592,"Allardyce, Alexander,",The city of sunshine,1877,m,1851-1900,0.31581403235207606
njp.32101066477876,"Ballantyne, R. M.",The red Eric,1866,m,1851-1900,0.3158632159050958
wu.89098869043,"Pansy,",Mrs. Solomon Smith looking on,1889,f,1851-1900,0.3162218959624844
uiuo.ark:/13960/t0wq09j00,"Cambridge, Ada,",A mere chance,1882,f,1851-1900,0.3166653549425289
uiuo.ark:/13960/t7vm4v912,"Ley, Beatrice.",Fiesole; a novel,1886,f,1851-1900,0.3166653549425289
uc2.ark:/13960/t9h42064p,"Hugo, Victor,",Ninety-three,1889,m,1851-1900,0.31685376756617467
coo.31924063792240,,Grimm's household tales,1884,f,1851-1900,0.31687354370033605
nyp.33433075763965,"Ward, James.",Adolphe Renouard: or peasant life and political clubs in France,1852,m,1851-1900,0.31689262766980164
nyp.33433074875372,"Lytton, Edward Robert Bulwer Lytton,",The ring of Amasis,1863,m,1851-1900,0.31722767921619344
uiuo.ark:/13960/t51g19j0k,"Reade, Charles,",White lies,1857,m,1851-1900,0.31722767921619344
uc2.ark:/13960/t50g3m04h,"Lever, Charles James,",[Charles Lever's novels,1872,m,1851-1900,0.31732055559772965
uiuo.ark:/13960/t4wh3865p,"Collins, Wilkie,",After dark,1856,m,1851-1900,0.31734651815971526
nyp.33433074949524,"Craik, Georgiana M.",Riverston,1857,f,1851-1900,0.3174501816266361
wu.89087903688,"Baring-Gould, S.",Noémi,1895,m,1851-1900,0.3175977558749299
nyp.33433075765838,"Peard, Frances Mary,",Donna Teresa,1899,f,1851-1900,0.31796405624123025
njp.32101019347416,,"The American mail-bag, or Tales of the War",1863,u,1851-1900,0.31796405624123025
uiuo.ark:/13960/t6931c01p,"Macquoid, Katharine S.",At the red glove,1885,f,1851-1900,0.31796405624123025
nyp.33433068187461,,The yellow fairy book,1895,m,1851-1900,0.31796405624123025
mdp.39015030026838,"Kielland, Alexander Lange,",Tales of two countries,1891,m,1851-1900,0.31796405624123025
uc1.b4104233,"Trollope, Anthony,",Harry Heathcote of Gangoil,1874,m,1851-1900,0.31796405624123025
uiuo.ark:/13960/t1xd1k437,"Fullerton, Georgiana,",The countess de Bonneval,1858,f,1851-1900,0.3181675564447305
uc2.ark:/13960/t1gh9h54c,"Le Queux, William,",The veiled man,1899,m,1851-1900,0.3182463826105131
uiuo.ark:/13960/t25b0sc8n,"Henslowe, J. R.",White and red,1882,u,1851-1900,0.3185264859375182
njp.32101067633501,"Anstey, F.,",Under the rose,1894,m,1851-1900,0.3186855569627308
mdp.39015030853413,"Bunner, H. C.",Zadoc Pine,1891,m,1851-1900,0.3186855569627308
uc1.b3327619,"Pullen-Burry, B.",Nobly won,1888,u,1851-1900,0.31880439237568403
uc1.b3149801,"Margueritte, Paul,",The disaster,1898,m,1851-1900,0.3188861728535156
uc1.b3322602,"Harte, Bret,",The complete works of Bret Harte,1880,m,1851-1900,0.31892282901208346
uiuo.ark:/13960/t3rv14r6v,"Oliphant,",Squire Arden,1871,f,1851-1900,0.318970092458534
mdp.39015059377435,"[Hockley, William Browne]",Pandurang Hàrì,1873,m,1851-1900,0.31904086887583183
uc2.ark:/13960/t0wp9wt8j,"Growden, Oliver H.",Matthew Redmayne,1892,m,1851-1900,0.31908012766980165
uc1.b3324498,"Lever, Charles James,",The Daltons,1852,m,1851-1900,0.319163620036214
uc1.b3561850,"Crawford, F. Marion",A Roman singer,1884,m,1851-1900,0.3193537171639652
mdp.39015063942158,"Ouida,",Tricotrin,1877,f,1851-1900,0.3195236320366138
uiuo.ark:/13960/t9h427g26,"Jenkins, Edward,",Lutchmee and Dilloo,1877,m,1851-1900,0.3200856969767323
nyp.33433075761068,"Farjeon, B. L.",A secret inheritance,1887,m,1851-1900,0.3200856969767325
mdp.39015057057906,"Jensen, Wilhelm,",Runic rocks;,1895,m,1851-1900,0.32016185843903244
mdp.39015073483789,"Henty, G. A.",In times of peril,1893,m,1851-1900,0.3201758699284537
uiuo.ark:/13960/t2f76z883,"Lytton, Rosina Bulwer Lytton,","The school for husbands; or, Moliere's life and times",1852,f,1851-1900,0.3202682037066681
njp.32101064912239,"Marryat, Frederick,",The novels of Captain Marryat,1895,m,1851-1900,0.3204271104284224
njp.32101067629962,"Bray,",De Foix,1884,f,1851-1900,0.3204271104284224
uiuo.ark:/13960/t5gb2r292,"Stevens, Augusta De Grasse.",Miss Hildreth,1888,f,1851-1900,0.32069033759346566
uc2.ark:/13960/t4wh2kb2c,"Hennessey, David,",An Australian bush track / by J.D. Hennessey,1896,m,1851-1900,0.32098871887501323
uiuo.ark:/13960/t4pk0nr4m,,A Breton maiden,1888,f,1851-1900,0.3210165592937333
mdp.39015058691281,,Tales from  Blackwood.,1858,u,1851-1900,0.32104730392879444
nyp.33433074967070,"Ede, Charles.",Warm hearts in cold regions,1862,m,1851-1900,0.3212108094879834
uiuo.ark:/13960/t3bz6k827,"Grant, Maria M.",The sun-maid,1876,f,1851-1900,0.3212108094879834
uiuo.ark:/13960/t2988xr4w,"Doyle, Arthur Conan,",The refugees,1893,m,1851-1900,0.3212922692468626
uc1.b3322606,"Harte, Bret,",The complete works of Bret Harte,1880,m,1851-1900,0.32134529039169524
uiuo.ark:/13960/t48p6mw4k,,The rajah's heir,1890,u,1851-1900,0.32149139310190045
njp.32101068162732,"Adams, F. Colburn","Our world, or, The democrat's rule",1855,m,1851-1900,0.3215460200001853
nnc1.cu58507701,"Heeley, Sibyl.",Ellie and the China lady;,1895,f,1851-1900,0.3215960175003101
uiuo.ark:/13960/t0ms4cr83,"Saunders, John,","Israel Mort, overman",1876,m,1851-1900,0.3216692847303204
nyp.33433081852703,"James, Henry,",The madonna of the future,1879,m,1851-1900,0.3222785337100701
wu.89093089530,"Nieritz, Gustav,","The little drummer, or, Filial affection",1852,m,1851-1900,0.3227259610031349
njp.32101076479037,"Balzac, Honoré de,",Comedy of human life,1887,f,1851-1900,0.32302094625387245
mdp.39015020934876,"Haggard, H. Rider",Swallow;,1899,m,1851-1900,0.32302094625387245
inu.39000005833293,"Croker, Thomas Crofton,",Killarney legends,1879,m,1851-1900,0.32337795774315126
uiuo.ark:/13960/t8tb1r66z,"Maartens, Maarten,",God's fool;,1892,m,1851-1900,0.32360315398559125
nyp.33433082284260,"Reid, Mayne,",The English family Robinson,1852,m,1851-1900,0.32366492813928527
uiuo.ark:/13960/t0cv52b6x,"Craik, Georgiana M.",Sydney,1881,f,1851-1900,0.3238464091824067
nyp.33433074902093,"Mitford, Bertram,",The induna's wife,1898,m,1851-1900,0.32417523636545365
uiuo.ark:/13960/t3gx4wz60,"Lytton, Rosina Bulwer Lytton,","The school for husbands; or, Moliere's life and times",1852,f,1851-1900,0.32417523636545387
uiuo.ark:/13960/t7gq7k329,"Roberts, Margaret,",Mademoiselle Mori,1860,f,1851-1900,0.32430387027335206
nyp.33433066599998,"Révoil, Bénédict Henry,",The hunter and the trapper in North America;,1874,m,1851-1900,0.3243519772632977
mdp.39015063930542,"Gatty, Alfred,",Legendary tales,1858,f,1851-1900,0.3245778128549869
uiuo.ark:/13960/t7hq4b18k,"Gilbert, William,","The inquisitor, or, The struggle in Ferrara",1870,m,1851-1900,0.32471601075437884
mdp.39015073317086,"Carlyle, Thomas,",[Works],1885,m,1851-1900,0.32485110858282806
njp.32101063605941,"Clifford, Hugh Charles,",In a corner of Asia;,1899,m,1851-1900,0.32487649863754364
nyp.33433076022890,"O'Connor, Florence J.",The heroine of the Confederacy; or,1864,f,1851-1900,0.32487649863754364
njp.32101067174340,"Scully, W. C.",Kafir stories,1895,u,1851-1900,0.3251724441835633
dul1.ark:/13960/t2h713c5c,"Griffith, George Chetwynd.",Olga Romanoff,1897,m,1851-1900,0.3251849773965777
mdp.39015073316765,"Carlyle, Thomas,",[Works],1885,m,1851-1900,0.3252229053020699
mdp.39015059433204,"Sterndale, Robert Armitage,",Seonee;,1877,m,1851-1900,0.3254026653109561
mdp.39015063546280,"Dawe, W. Carlton.",Yellow and white,1895,m,1851-1900,0.3254391392977086
uc2.ark:/13960/t17m0889p,"Warner, Anna Bartlett,",Stories of Vinegar Hill,1882,f,1851-1900,0.32575626403343805
mdp.39015059395049,"Crawford, F. Marion",To leeward,1884,m,1851-1900,0.32575626403343805
nyp.33433069349615,"Kennedy, Patrick,",The banks of the Boro,1867,m,1851-1900,0.32590056417773805
wu.89104495684,"Howard, Blanche Willis,",Vroni,1899,f,1851-1900,0.32590056417773805
mdp.39015059429905,"Dasent, George Webbe,",The vikings of the Baltic;,1875,m,1851-1900,0.325959791848906
mdp.39015012853274,"Flaubert, Gustave,",Sentimental education;,1898,m,1851-1900,0.3261014884292952
mdp.39076002274244,"Andersen, H. C.",Stories & fairy tales,1893,f,1851-1900,0.32632956460673845
uc2.ark:/13960/t40s0065x,"Alcock, Deborah,",The Spanish brothers,1891,f,1851-1900,0.3266748576349584
nyp.33433074919618,"Allardyce, Alexander,",The city of sunshine,1877,m,1851-1900,0.32689262766980165
uc1.b3322601,"Harte, Bret,",The complete works of Bret Harte,1880,m,1851-1900,0.3270225652997393
nyp.33433040405791,"Balzac, Honoré de,",Seraphita,1897,f,1851-1900,0.32713581833128025
nyp.33433082170949,"Aldrich, Thomas Bailey,",The story of a bad boy,1877,m,1851-1900,0.32748786576503963
wu.89098869100,"Pansy,",The Randolphs,1889,f,1851-1900,0.32785416613134
njp.32101076478997,"Balzac, Honoré de,",Comedy of human life,1887,f,1851-1900,0.32802899130616525
njp.32101063877318,Moira.,Philip Graham,1884,u,1851-1900,0.3281681378738832
njp.32101065640151,"Scharling, C. Henrik",Nöddebo parsonage;,1867,m,1851-1900,0.3281681378738832
nyp.33433068032923,"Tolstoy, Leo,",A Russian proprieter,1888,m,1851-1900,0.3287865670637411
mdp.39015059394513,"Crawford, F. Marion",Marzio's crucifix,1887,m,1851-1900,0.3287865670637411
nyp.33433081892964,,Sweet first-fruits,1893,m,1851-1900,0.3291516638143801
uc1.b4101692,"Yeats, W. B.",The secret rose,1897,m,1851-1900,0.3293926276698016
mdp.39015050638546,"Palacio Valdés, Armando,",Froth,1891,f,1851-1900,0.3293926276698016
nyp.33433074893490,"Mathew, Frank James,",The wood of the brambles,1896,m,1851-1900,0.32951238814884365
nyp.33433074947247,"Coleridge, Mary E.",The king with two faces,1898,f,1851-1900,0.3297479576190401
uc2.ark:/13960/t3513z331,"Goncourt, Edmond de,",Renée Mauperin,1888,m,1851-1900,0.329868818145992
mdp.39015063927456,"Trollope, Thomas Adolphus,",Diamond cut diamond;,1875,m,1851-1900,0.32993316821034224
uiuo.ark:/13960/t9d50xs06,"Bramley-Moore, William,",The six sisters of the valleys,1864,m,1851-1900,0.33025284272356525
nyp.33433082120555,"Louvet de Couvray, Jean-Baptiste,",The amours of the Chevalier de Faublas,1898,m,1851-1900,0.3305690982580368
nyp.33433057525101,"Montesquieu, Charles de Secondat,",Persian letters,1892,m,1851-1900,0.3306770313395264
mdp.39015073317078,"Carlyle, Thomas,",[Works],1885,m,1851-1900,0.33110691338408726
njp.32101076207677,,Tales from  Blackwood,1858,u,1851-1900,0.3317557400617325
njp.32101068970654,"Kavanagh, Julia,","Seven years, and other tales",1860,f,1851-1900,0.33192136330198563
wu.89004395364,"Gaboriau, Emile,",In peril of his life,1884,m,1851-1900,0.332157206503495
uiuo.ark:/13960/t2j682d0m,"Reade, Charles,",White lies,1857,m,1851-1900,0.3322497705269445
uiuo.ark:/13960/t63491h7p,"Gilbert, William,","The inquisitor, or, The struggle in Ferrara",1870,m,1851-1900,0.3322497705269445
uva.x000104778,"Rabelais, François,",The works of François Rabelais,1897,m,1851-1900,0.332445019469346
mdp.39015065781018,"Marryat, Frederick,",The novels of Captain Marryat,1896,m,1851-1900,0.33262406871783645
mdp.39015019754103,"Hugo, Victor,","The novels of Victor Hugo, fully translated;",1895,m,1851-1900,0.332788854084896
njp.32101067632628,"Ouida,",Princess Napraxine,1884,f,1851-1900,0.33305459950078764
mdp.39015019191363,"James, Henry,",The reverberator,1888,m,1851-1900,0.33305459950078764
uc2.ark:/13960/t5gb22r88,"Marguerite,",The fortunate lovers;,1887,f,1851-1900,0.3331338372337961
uiuo.ark:/13960/t52f8115k,"Cartwright, Fairfax L.,",Olga Zanelli,1890,m,1851-1900,0.3331426276698016
uiuo.ark:/13960/t5fb5bz5n,"Lyall, Edna,",Knight-errant,1887,f,1851-1900,0.3335267058820922
uc2.ark:/13960/t2m61fg1h,"Lever, Charles James,",[Charles Lever's novels,1872,m,1851-1900,0.33355506421802483
mdp.39015047750396,"Jarves, James Jackson,",Kiana,1857,m,1851-1900,0.33383707211424607
nyp.33433074895511,"Manning, Anne,",A noble purpose nobly won,1862,f,1851-1900,0.33383707211424607
inu.32000009367931,"Trollope, Anthony,",The Macdermots of Ballycloran,1880,m,1851-1900,0.33383707211424607
mdp.39015003470831,"Painter, William,",The palace of pleasure;,1890,f,1851-1900,0.3340566592903549
mdp.39015019958241,Baitāl-Pachīsī.,Vikram and the vampire;,1893,u,1851-1900,0.33459810712185645
uiuo.ark:/13960/t9k36fd32,"Taylor, Meadows,",A noble queen,1878,m,1851-1900,0.33459810712185645
uiuo.ark:/13960/t77s8c139,"Saunders, John,","Israel Mort, overman",1876,m,1851-1900,0.33465578556453845
uva.x030564016,"Rabelais, François,",The works of François Rabelais,1897,m,1851-1900,0.33518702019316604
uiuo.ark:/13960/t1fj34j4h,"Ouida,",Under two flags,1867,f,1851-1900,0.335205435551575
uiuo.ark:/13960/t0sq9d34t,"MacCabe, William Bernard,",Bertha,1851,m,1851-1900,0.3355809684769765
uiuo.ark:/13960/t9571c66r,"Zola, Émile,",Piping hot!,1888,m,1851-1900,0.3359945694173745
uiuo.ark:/13960/t0ns1f09q,"Ouida,",Under two flags,1867,f,1851-1900,0.3362011383080996
nyp.33433040405478,"Balzac, Honoré de,",La grande Bretèche and other stories,1896,f,1851-1900,0.3363379652903804
inu.39000003808560,"Daudet, Alphonse,",Artists' wives,1896,m,1851-1900,0.3367610487224333
uc1.b3550032,"Reid, Mayne,",The death-shot,1874,m,1851-1900,0.3367610487224333
inu.30000118310592,"Arndt, Ernst Moritz,",Fairy tales from the Isle of Rügen,1896,f,1851-1900,0.3367610487224333
njp.32101064911983,"Marryat, Frederick,",The novels of Captain Marryat,1895,m,1851-1900,0.3369908809449108
uiuo.ark:/13960/t0rr2bv7p,"Keary, Annie,",Clemency Franklyn,1866,f,1851-1900,0.3371837923284362
uc2.ark:/13960/t5z60gj8r,"Beschi, Costantino Giuseppe,","Strange surprising adventures of the venerable Gooroo Simple, and his five disciples, Noodle, Doodle, Wiseacre, Zany, and Foozle",1861,m,1851-1900,0.33721871462632325
uiuo.ark:/13960/t1bk1r34s,"Fenn, George Manville,",The master of the ceremonies,1886,m,1851-1900,0.33721871462632325
uc2.ark:/13960/t1sf2mr8m,"Lynch, Lawrence L.",Against odds;,1894,m,1851-1900,0.3373480180043741
uc2.ark:/13960/t3hx16q77,"Andersen, H. C.",What the moon saw,1866,m,1851-1900,0.3374048600857038
uiuo.ark:/13960/t3tt55z1b,"Murray, Charles Augustus,","Hassan : or, The child of the pyramid",1857,m,1851-1900,0.3375058352169714
mdp.39015005865947,"Lee, Vernon,",Hauntings; fantastic stories,1896,f,1851-1900,0.3377494351815389
uc2.ark:/13960/t7pn95f37,"Zola, Émile,",The attack on the mill,1892,m,1851-1900,0.3387597162773964
