htid,author,title,year,authgender,female_category,gb_greater_london_intensity
mdp.39015049725347,"Moorcock, Michael,",The dreamthief's daughter / | $c: Michael Moorcock.,2001,m,high_male,4.541669820604042
mdp.39015063972460,"[Webb, Henry Bertram Law]","The anger of the North, | $c: by John Clayton [pseud.]",1936,m,,4.541463562324019
uc1.b4948949,"Massie, Allan,",The death of men / | $c: Allan Massie.,1981,m,,4.5397592111714395
uc1.b4245224,"Thomas, Gwyn,","Gazooka, and other stories / | $c: by Gwyn Thomas",1957,m,high_male,4.538801075695855
mdp.39015050801789,"Kelman, James,",Translated accounts : | a novel / | $c: by James Kelman.,2001,m,high_male,4.538358203536289
mdp.39015012165562,"Lippard, George,","Dora Livingstone, the adulteress: or, The Quaker City",1848,m,mixed,4.53523554069726
mdp.39015014299690,"Warner, Rex,",Why was I killed? | A dramatic dialogue.,1944,m,high_male,4.533502584096473
uiuo.ark:/13960/t9f48648v,"Macquoid, Katharine S.",At the red glove,1885,f,high_female,4.533194315374328
mdp.39015024633730,"Laing, B. Kojo.",Search sweet country / | $c: B. Kojo Laing.,1986,u,mixed,4.531712275113779
nyp.33433074935341,"Campbell, Walter Douglas.",Beyond the border,1898,m,high_male,4.530780993373733
uc2.ark:/13960/t5h993w83,"Maclean, Donald.","The man from Curdie's River; or, Where men are made",1907,m,high_male,4.529600942156996
uc1.32106018995610,"Delalande, Arnaud",The Dante trap / | $c: Arnaud Delalande ; translated from the French by Frank Wynne,2007,u,high_male,4.5295325522406085
mdp.39015038031988,"Kataev, Valentin,",The holy well / | $c: [by] Valentin Katayev; translated from the Russian by Max Hayward and Harold Shukman.,1967,m,high_male,4.528267711187086
mdp.39015007034245,Homer.,"Odyssey, | $c: a new translation for children by George Kerr; with drawings by Ann Buckmaster.",1947,m,high_male,4.527960153950645
mdp.39015033184675,"Cesbron, Gilbert,",Lost Children of Paris / | $c: translated from the French by Michael Bullock.,1959,m,high_male,4.524354600816194
mdp.39015019359846,"Aldiss, Brian Wilson,",Moreau's other island : | a novel / | $c: by Brian Aldiss.,1980,m,,4.522567612385805
mdp.39015029198408,"St Aubin de Terán, Lisa,",Nocturne / | $c: Lisa St Aubin de Terán.,1992,f,,4.522328999434709
njp.32101072858077,"Radcliffe, Ann Ward,",The mysteries of Udolpho,1820,f,high_female,4.521245331814195
uiuo.ark:/13960/t2f76xt4x,"James, G. P. R.",Lord Montagu's page,1858,m,high_male,4.51997830410414
uiuo.ark:/13960/t0qr56s9x,"Church, A. B.,",Greymore,1860,f,high_female,4.518293440567498
mdp.39015062601011,"Gün, Güneli.",Book of trances : | a novel of magic recitals / | $c: Güneli Gün.,1979,u,mixed,4.518038267784128
uc1.$b119714,"Ritchie, Paul.",The protagonist; | a novel.,1966,m,high_male,4.5178851779482025
uc1.32106018625274,"Tsushima, Yūko.",The shooting gallery and other stories / | $c: Yūko Tsushima ; selected and translated by Geraldine Harcourt.,1988,u,mixed,4.516235867945263
mdp.39015005279636,"the Elder Pliny,",Pliny's natural history : | a selection from Philemon Holland's translation / | $c: edited by J. Newsome.,1964,m,high_male,4.516158168762379
uiuo.ark:/13960/t6pz5kb4n,"Fenn, George Manville,",The sapphire cross,1871,m,,4.5160998961297025
njp.32101072858028,"Reeve, Clara,",The old English baron,1820,f,high_male,4.516059106181582
mdp.39015084099889,"Hill, Melissa,",Please forgive me : | is it ever too late to forgive and forget? / | $c: Melissa Hill.,2009,f,,4.513789627311437
uiuo.ark:/13960/t5j96rh9p,"Lever, Charles James,",Sir Brook Fossbrooke,1866,m,,4.513399153737659
uc2.ark:/13960/t0wp9vr87,"Gould, Frederick James,",The divine archer,1911,m,,4.51222813825467
uiuo.ark:/13960/t9c549686,"Disraeli, Benjamin,",Vivian Grey,1826,m,,4.510464277122925
mdp.39015061859792,"Raj Rao, R. (Ramachandrapurapu),",The boyfriend / | $c: R. Raj Rao.,2003,u,high_male,4.510447323613319
nyp.33433074928791,"Howard, Keble,",Miss Charity,1908,m,mixed,4.509786236132407
mdp.39015064875183,"McIlvanney, William,",Weekend / | $c: William McIlvanney.,2006,m,,4.509023683646898
uc1.$b252065,"Mayo, Gael.",Nobody's nothing.,1963,m,,4.508718734853523
uiuo.ark:/13960/t14m9gw68,"Belfast, Frederick Richard Chichester,",Wealth and labour,1853,m,,4.508566275924256
mdp.39015063944089,"Molesworth,",'Grandmother dear';,1882,f,high_female,4.50815976918222
mdp.39015040132576,"Meersch, Maxence van der,",Mask of flesh / | $c: by Maxence van der Meersch.,1960,m,mixed,4.506940688660538
uc2.ark:/13960/t5fb5090k,"Kaye-Smith, Sheila,",Green apple harvest,1920,f,,4.504233979941144
nyp.33433073356812,"Turgenev, Ivan Sergeevich,",Liza,1869,m,high_female,4.502983226387482
uc2.ark:/13960/t6057g070,"Lytton, Edward Bulwer Lytton,",Novels of Sir Edward Bulwer Lytton,1859,m,,4.502679094060966
wu.89095839767,"Droste, Chris B.",Till better days / | $c: by Ch. B. Droste.,1945,m,high_male,4.502408788701955
uc1.$b242952,"Godden, Rumer,",The river.,1946,f,high_female,4.501868275334264
inu.39000004436130,"Chauncy, Nan.",Lizzie lights / | $c: Nan Chauncy ; illustrated by Judith White.,1968,f,high_female,4.501665616278023
mdp.39015047752681,"Dipoko, Mbella Sonne,",A few nights and days; | a novel.,1966,u,high_female,4.501395432584101
uc1.32106011678320,"Axelrad, Catherine,",The Warszawianka / | $c: Catherine Axelrad ; translated by Sacha Rabinovitch,1994,f,,4.500855162480871
mdp.39015005201168,"Calvino, Italo.","Marcovaldo, or, The seasons in the city / | $c: Italo Calvino ; translated from the Italian by William Weaver.",1983,m,,4.5004500450045
inu.30000081078010,"Pérez-Reverte, Arturo.",The Flanders panel / | $c: Arturo Pérez-Reverte ; translated from the Spanish by Margaret Jull Costa.,2000,m,,4.499505054444011
umn.319510020990648,"Dilke, Christopher,",France is a star : | a novel.,1946,m,,4.498897770046338
uc2.ark:/13960/t78s4m548,,The diamond fairy book,1897,m,,4.498223201835275
mdp.39015057018635,"Murray, Paul,",An evening of long goodbyes / | $c: Paul Murray.,2003,m,mixed,4.497526360501724
uc1.32106019519823,"Coelho, Paulo",Brida / | $c: Paulo Coelho ; translated from the Portuguese by Margaret Jull Costa,2008,m,,4.497144313361016
uiuo.ark:/13960/t8z89jk5h,"Cockton, Henry,",Stanley Thorn,1841,m,,4.496739863598891
inu.32000009266836,"Rice, C. Colliver (Clara Collliver),",Shirin : | a story of modern Persia / | $c: by C. Colliver Rice.,1929,f,high_female,4.495122791770928
nyp.33433076078918,"Scott, Walter,",The handy volume  Waverly,1877,m,,4.49424736337488
uc1.$b120263,"Brewster, Harry.",Where the trout sing; | $c: with an introduction by David Garnett.,1969,m,,4.494180036852276
mdp.39015002193913,"Cervantes Saavedra, Miguel de,",Stories,1909,m,high_female,4.491219665553842
uc1.$b236152,"Davies, Rhys,","A finger in every pie, | $c: by Rhys Davies.",1942,m,,4.4908835064818415
mdp.39015019963233,"Mickiewicz, Adam,","Pan Tadeusz, or, The last foray in Lithuania",1917,m,high_male,4.488800442894977
uc1.b4266971,"Brown, Harold,",Most splendid of men : | life in a mining community 1917-25 / | $c: Harold Brown,1981,m,high_male,4.4885821691073335
uc1.31822027130541,"Cheesman, Evelyn,","Backwaters of the savage South seas, | $c: by Evelyn Cheesman",1933,f,high_male,4.487323311644604
mdp.39015003951053,"pseud. Motley, Mary,",Devils in waiting.,1959,f,high_male,4.487172296198243
njp.32101042592251,"Sackville-West, V.",The dragon in shallow waters,1921,u,mixed,4.485109436670255
uiuo.ark:/13960/t76t1998v,"Scott, Walter,",Tales of my landlord,1816,m,mixed,4.484170876804879
uc1.32106017666501,,Opening spaces : | an anthology of contemporary African women's writing / | $c: edited by Yvonne Vera,1999,u,,4.483634733223734
uiuo.ark:/13960/t0qr5cj0h,"Muir, Alan.",Children's children,1879,m,high_female,4.482897745102434
mdp.39015032876420,"Noël, Bernard,",The castle of communion / | $c: Bernard Noël ; translated by Paul Buck & Glenda George.,1993,m,high_female,4.482294935006723
mdp.39015019612335,"Kuzwayo, Ellen,",Sit down and listen / | $c: Ellen Kuzwayo.,1990,f,mixed,4.482194482418592
mdp.39015019987141,"Özakın, Aysel,",The prizegiving / | $c: Aysel Özakın ; translated from the Turkish by Celia Kerslake.,1988,u,,4.479985664045875
njp.32101064912247,"Marryat, Frederick,",The novels of Captain Marryat,1895,m,,4.479918764139744
mdp.39015035309601,"Godden, Rumer,",The peacock spring / | $c: Rumer Godden.,1975,f,mixed,4.479363572023686
mdp.39015058255665,"Schonstein, Patricia.",A time of angels / | $c: Patricia Schonstein.,2003,f,,4.478547756247574
uc2.ark:/13960/t36110241,"Tozzi, Federigo,",Three crosses,1921,u,high_male,4.475073838718338
uiuo.ark:/13960/t9g45c91z,"Wilkie, William Patrick.","Dina; or, Familiar faces",1865,m,,4.473872584108804
uiuo.ark:/13960/t8hd8b900,"Harding, Anne Raikes,",Decision,1819,f,,4.471538656451685
uc2.ark:/13960/t45q4sc0n,Skimble Skamble.,Fairy tales,1869,u,,4.471472008585226
mdp.39015053378181,"Griffiths, Niall,",Sheepshagger / | $c: Niall Griffiths.,2001,m,high_male,4.4675166861748234
mdp.39015060123810,"McDonald, Paul,","Kiss me softly, Amy Turtle / | $c: Paul McDonald.",2004,m,,4.466229720525675
mdp.39015011877555,"Kuznet͡sov, Ėduard.",Russian novel / | $c: Edward Kuznetsov ; translated by Jennifer Bradshaw.,1986,u,mixed,4.463767598403757
uiuo.ark:/13960/t57d3fb9t,"Morier, David R.",Photo the Suliote,1857,m,,4.461430929613491
mdp.39015080824025,"Hughes, Declan,",All the dead voices / | $c: Declan Hughes.,2009,m,high_male,4.461019610642209
mdp.39015015364667,"Aragon,",Passengers of destiny. | $c: Translated by Hannah Josephson.,1947,u,,4.458567745910278
mdp.39015058133573,"Patterson, Glenn,",That which was / | $c: Glenn Patterson.,2004,m,high_male,4.457321149988856
mdp.39015010556192,"Clarke, Arthur C. (Arthur Charles),",An Arthur C. Clarke second omnibus.,1968,m,high_male,4.456346039321177
mdp.39015056165007,"Wilson, Edward.",A river in May / | $c: Edward Wilson.,2002,m,high_male,4.455652886817505
mdp.39015022197837,"Jacobson, Dan.",The rape of Tamar: | a novel.,1970,m,mixed,4.453747828797933
uc2.ark:/13960/t83j3fv43,"Reade, Compton,",Rose and Rue,1874,f,,4.452491911306361
uc1.32106007607176,"Rifʻat, Alīfah.",Distant view of a minaret and other stories / | $c: Alifa Rifaat ; translated by Denys Johnson-Davies.,1983,u,,4.451666036013978
uc1.b4937285,,Anticipations / | $c: edited by Christopher Priest.,1978,u,,4.451170657883023
mdp.39015051324286,"Bates, H. E. (Herbert Ernest),","The beauty of the dead | and other stories, | $c: by H. E. Bates.",1940,m,,4.450510325183955
uc1.$b236245,"Brent of Bin Bin, pseud.","Up the country; | a tale of the early Australian squattocracy, | $c: by Brent of Bin Bin. 2d. impression.",1928,u,,4.448596467814404
nyp.33433074851100,"Harris, Henry E.",The king of Andorra,1899,m,high_male,4.44853050209081
inu.30000110628322,"Redfern, Margaret,",Flint / | $c: by Margaret Redfern.,2009,f,high_male,4.447211598327849
inu.30000108913215,"Kennedy, John Pendleton,",Rob of the bowl,1839,m,,4.44670308728243
nnc1.cu56764111,"Beckford, William,",Biographical memoirs of extraordinary painters,1834,m,high_male,4.445037116059919
inu.30000126981137,"Page, Jeremy,",The wake / | $c: Jeremy Page.,2009,m,high_female,4.444365433503404
uc2.ark:/13960/t3dz04s7b,"Somadeva Bhaṭṭa,","The golden town, and other tales from Soma-Deva's ""Ocean of romance-rivers,""",1909,u,high_male,4.444049417829526
mdp.39015049703187,"Chrislieb, Marie Luise",Uphill steps in India / | $c: by M. L. Chrislieb.,1930,f,high_female,4.442371337820128
mdp.39015011242644,"Bowles, Paul,","The hours after noon, | short stories.",1959,m,,4.439577352236067
uc1.b3295239,"Thompson, Edward John,",Burmese silver.,1944,m,,4.438575661070362
njp.32101066460070,"Grant, James,","Adventures of an aide-de-camp, or A campaign in Calabria",1848,m,mixed,4.436294806577546
uc1.$b32965,"Chichester, Francis Charles,","Seaplane solo, | $c: by Francis C. Chichester.",1933,m,high_male,4.430120388521558
inu.39000005803031,"Grice, Frederick.","Folk tales of the north country, | $c: drawn from Northumberland and Durham.",1945,m,high_male,4.428501837828263
mdp.39015032951421,"Vik, Bjørg,",An aquarium of women / | $c: by Bjørg Vik ; translated by Janet Garton.,1987,u,high_female,4.426639516610964
uc1.$b301152,"Lister, Stephen.",Peace comes to Sainte Monique / | $c: by Stephen Lister.,1947,m,mixed,4.426463167399984
uc2.ark:/13960/t7jq0x17x,"Price, A. J.",An angler's lines,1911,u,high_female,4.4236043528266835
uiuo.ark:/13960/t4hm5hr35,"Caine, Hall,",The scapegoat,1891,m,high_female,4.421452889419463
uc1.b3407022,"Household, Geoffrey,",The Spanish cave.,1960,m,high_male,4.421061939077767
inu.32000003239144,"Forester, C. S. (Cecil Scott),",The gun : | a novel / | $c: by C.S. Forester.,1933,m,high_male,4.4168310709343075
uiuo.ark:/13960/t7fr0g727,"Pardoe,",The Hungarian castle,1842,f,,4.416310908287944
mdp.39015042984644,"Meredith, Christopher,",Sidereal time / | $c: Christopher Meredith.,1998,m,mixed,4.416180886769122
mdp.39015082664676,"Mower, John.",First class! / | $c: John Mower.,2008,m,high_female,4.41598586884522
umn.31951002458444z,"Curtis, Jean-Louis,",Lucifer's dream / | $c: Jean-Louis Curtis ; translated from the French by Robin Chancellor.,1952,u,,4.413403506449086
uc1.b3598647,"Berto, Guiseppe.",The brigand / | $c: by Giuseppe Berto ; translated by Angus Davidson.,1951,m,high_female,4.413160043248968
mdp.39015063972171,"Erichsen, Erich Anton,",Forced to fight;,1917,m,,4.412770557994837
uiuo.ark:/13960/t4wh34n3w,"Nicholson, Jessie L.",After long waiting,1897,f,,4.412738103993528
mdp.39015033585244,"Strati, Saverio,",The lights of Reggio. | $c: Translated from the Italian by Angus Davidson.,1965,m,,4.412673197422999
uc2.ark:/13960/t39023x3z,"Ouida,",Pascarel,1873,f,mixed,4.408782294330305
nyp.33433074863964,"Grant-Forbes, G. A.",Another wicked woman,1895,u,high_female,4.406451044328898
coo.31924051745200,"Haig-Brown, Roderick Langmere,","Silver : | the life story of an Atlantic salmon / | $c: by R.L. Haig- Brown; illustrated by Capt. J.P. Moreton, M.C.",1931,m,,4.404122258433894
mdp.39015012363548,"Dumitriu, Petru.",The prodigals. | $c: Translated by Norman Denny.,1962,u,,4.404073768235618
uc1.$b251618,"Sinclair, Upton,",What Didymus did.,1954,m,high_male,4.4026680168181915
njp.32101063580318,"Hume, Fergus,",The harlequin opal,1893,m,high_male,4.401279305184707
uc1.$b300363,"Gill, Tom,",Starlight Pass | $c: [by] Tom Gill.,1935,m,high_male,4.3988431042635785
mdp.39015059984875,"Sealy, I. Allan.",The Everest Hotel : | a calendar / | $c: I. Allan Sealy.,1999,m,,4.3988431042635785
uc1.$b120264,"Bradley, Marjorie D.",The long walkabout | $c: [by] Marjorie D. Bradley.,1968,f,,4.397988653189275
mdp.39015030743259,"Hegarty, Walter.",The price of chips.,1973,m,mixed,4.396377385034731
mdp.39015001131930,"Florian,",Eleazar and Naphtaly,1827,m,mixed,4.395411190716891
uc1.32106011414221,"Simenon, Georges,",Maigret goes home; | $c: translated [from the French] by Robert Baldick,1967,m,high_male,4.395121415229096
mdp.39015032820303,"Charef, Mehdi,",Tea in the harem / | $c: Mehdi Charef ; translated by Ed Emery.,1989,u,mixed,4.390875760170366
hvd.hwadu6,"Scott, Walter,",The Waverley novels,1829,m,,4.390470921911084
uiuo.ark:/13960/t2s475k44,"King, Richard Ashe,",Love the debt,1882,m,mixed,4.390458071125421
mdp.39015066740237,"Raban, Jonathan",Surveillance / | $c: Jonathan Raban,2006,m,high_female,4.389969797007796
mdp.39015031938411,"Richardson, John,",Wacousta;,1832,m,high_male,4.387761071783771
uc1.b3325761,"Raikes, Harriet.",The marriage contract,1849,f,high_female,4.387600640589693
njp.32101073313676,"Walmsley, Leo,",Flying and sport in East Africa,1920,m,high_male,4.384682841274481
mdp.39015005395770,"Hansen, Martin Alfred,",The Liar.,1954,m,mixed,4.3830172690880405
mdp.39015060560482,"Mattson, Ellen,",Snow / | $c: Ellen Matson ; translated by Sarah Death.,2005,f,high_male,4.381352961794603
mdp.39015049020368,"Lu, Wenfu.",The gourmet and other stories of modern China/ | $c: Lu Wenfu.,1987,u,high_male,4.3800096360211995
mdp.39015032967500,"Ashokamitran,",Water / | $c: Ashokamitran ; translated from the Tamil by Lakshmi Holmström,1993,u,high_female,4.378187868041418
uc1.b3473223,"Sawkins, John.",Jangara.,1963,m,mixed,4.376782627090826
uc1.$b278645,"(Frederick Charles), Green, F. C.","French short stories of the nineteenth and twentieth centuries, | $c: selected, with an introd. by F.C. Green.",1933,m,,4.375519592951663
mdp.39015059246838,"Forster, Margaret,",Is there anything you want? / | $c: Margaret Forster.,2005,f,high_female,4.372349263259149
inu.39000002715360,"Davidson, Basil,",The rapids : | a novel / | $c: by Basil Davidson.,1955,m,mixed,4.370705781569608
uc2.ark:/13960/t33205244,"Marryat, Frederick, 1792-1848.",The mission,1845,m,high_male,4.370502024999272
wu.89100009596,"Wynyard, Noel,","Winning hazard, | $c: by Noel Wynyard.",1947,m,high_male,4.370183693387912
njp.32101065768523,"Southey, Caroline Bowles,",Chapters on churchyards,1829,f,mixed,4.369356248179434
hvd.hwadvg,"Scott, Walter,",The Waverley novels,1829,m,,4.369216249989077
mdp.39015048416534,"Newman, Charles,","New Axis : | or, The Little Ed stories, an exhibition / | $c: Charles Newman.",1968,m,,4.369101712687871
uiuo.ark:/13960/t17m0xt0c,"Trollope, Thomas Adolphus,",The dream numbers,1868,m,,4.368592730661696
hvd.hnncap,"Gore,",The Tuileries,1831,f,,4.366621544910703
mdp.39015030224540,"Benzoni, Juliette.",Marianne and the rebels; | $c: translated [from the French] by Anne Carter.,1973,f,high_female,4.366458116309969
uiuo.ark:/13960/t1vd7bz9n,"St. Aubyn, Alan.",The master of St. Benedict's,1893,f,high_female,4.365763681211936
uc1.$b135513,"Beckett, John B.",Savage interlude | $c: [by] John B. Beckett.,1968,m,high_male,4.365668383829565
uc2.ark:/13960/t3610xn3z,"Martin, Mary Letitia,",Julia Howard,1850,f,,4.363953742090334
uc1.32106006167297,"Fitzgerald, F. Scott (Francis Scott),",The Bodley Head Scott Fitzgerald / | $n: Scott Fitzgerald with an introd. by J.B. Priestley.,1963,m,mixed,4.363334896861671
uc2.ark:/13960/t5gb1zf4p,"Kingston, William Henry Giles,",Old Jack,1859,m,high_male,4.362097732799703
wu.89039010491,"Tournier, Michel",Gemini / | $c: by Michel Tournier ; translated by Anne Carter.,1985,m,,4.362073948058605
uc2.ark:/13960/t2988792t,"Maclean, Donald.","The luck of the ""Gold Moidore""",1920,m,high_male,4.361669647140926
uc1.$b568070,"Simpson, Alyse.",Red dust of Africa.,1952,f,,4.361384303377892
mdp.39015065134689,"Mrabet, Mohammed,",Love with a few hairs;,1967,m,mixed,4.360338362256911
mdp.39015021919876,"Hartley, L. P. (Leslie Poles),",Facial justice.,1960,m,high_female,4.359482965320313
