htid,author,title,year,authgender,period,diff
nyp.33433074951595,"Cuthbertson, Catherine.",Romance of the Pyrenees,1803,f,1800-1850,0.30529088414372274
nyp.33433088073717,,Fables of Aesop and others,1805,m,1800-1850,0.30590816809433996
njp.32101063606485,"Costello, Louisa Stuart,","The queen's poisoner, or, France in the sixteenth century",1841,f,1800-1850,0.30619527690858084
uc1.b3339473,"James, G. P. R.","The works of G.P.R. James, esq",1844,m,1800-1850,0.3065103963388448
nyp.33433075859433,,The Italian novelists,1825,m,1800-1850,0.3067257627309192
uiuo.ark:/13960/t96692w5h,"Roche, Regina Maria,",The discarded son;,1807,f,1800-1850,0.30674719482333435
mdp.39015064415196,"Banim, John,",The croppy;,1828,m,1800-1850,0.30674719482333435
uiuo.ark:/13960/t5j96t20b,"Torrens, Henry Whitelock,",Madame de Malguet,1848,m,1800-1850,0.3070981130593854
mdp.39015018060106,"Schefer, Leopold,",The artist's married life,1848,f,1800-1850,0.30721396106679955
hvd.hntfbm,"Sterne, Laurence,","The life and opinions of Tristram Shandy, gentleman",1832,m,1800-1850,0.3076718365246752
njp.32101067645877,"Hoffman, Charles Fenno,",Wild scenes in the forest and prairie,1839,m,1800-1850,0.30799358684642564
ucm.5320307018,,"Tales, anecdotes, and letters",1800,m,1800-1850,0.3084158841437228
uiuo.ark:/13960/t2w38bj56,"Palmer, Alicia Tindal.",The daughters of Isenberg: a Bavarian romance,1810,f,1800-1850,0.30877925623674596
nyp.33433074879234,"Lymburner, A. L.",The fall of the Nan Soung;,1846,u,1800-1850,0.30877925623674596
mdp.39015062285971,"James, G. P. R.","Rose d'Albret; or, Troublons times",1844,m,1800-1850,0.30877925623674596
njp.32101066460062,"Grant, James,","Adventures of an aide-de-camp, or A campaign in Calabria",1848,m,1800-1850,0.3090481095772488
nyp.33433074879218,"Lymburner, A. L.",The fall of the Nan Soung;,1846,u,1800-1850,0.3091370379898766
uiuo.ark:/13960/t5s75p40p,"Disraeli, Benjamin,",Contarini Fleming: a psychological auto-biography. In four volumes [in 2],1832,m,1800-1850,0.30923825256477555
mdp.39015010783770,"Porter, Anna Maria,",Don Sebastian,1809,f,1800-1850,0.30923825256477555
uiuo.ark:/13960/t61558m8m,"Ainsworth, William Harrison,",Crichton,1837,m,1800-1850,0.3094193245106952
nyp.33433076079981,,"Quebec and New York; or, the three beauties",1839,u,1800-1850,0.30983633868917737
uc2.ark:/13960/t0sq8sg1g,,Popular tales and romances of the northern nations,1823,m,1800-1850,0.3105147647407376
uc1.b4105090,"Morier, James Justinian,","Ayesha, the maid of Kars",1834,m,1800-1850,0.3105147647407376
nyp.33433074854930,"Fraser, James Baillie,",The dark falcon;,1844,m,1800-1850,0.3108464396992784
uiuo.ark:/13960/t5q81w50t,"Ogle, Nathaniel.",Mariamne,1825,m,1800-1850,0.3112380207075994
mdp.39015030126570,"Roscoe, Thomas,",The German novelists,1826,m,1800-1850,0.31154088414372283
mdp.39015063967320,"Galt, John,",The earthquake;,1820,m,1800-1850,0.3118126232741576
mdp.39015062286094,"James, G. P. R.",Richelieu,1829,m,1800-1850,0.31202165337449195
nyp.33433074854955,"Fraser, James Baillie,",The dark falcon;,1844,m,1800-1850,0.3122801314555508
nyp.33433075747166,,Sephora;,1826,u,1800-1850,0.3123724292081004
uiuo.ark:/13960/t4nk3r81z,,Modern French life,1842,f,1800-1850,0.31243374128657997
uiuo.ark:/13960/t45q5fm3g,,Magic and mesmerism,1843,u,1800-1850,0.3128666417194804
uiuo.ark:/13960/t62525v57,,"The mountain chief, or, The descendant of William Tell, the deliverer of Switzerland",1811,u,1800-1850,0.31303736301696217
mdp.39015016414883,"Melville, Herman,","Typee; or, A narrative of a four month's residence among the natives of a valley of the Marquesas Islands; or, A peep at Polynesian life",1847,m,1800-1850,0.31314529027399096
nnc1.0315302636,"Scott, Honoria.","Amatory tales of Spain, France, Switzerland, and the Mediterranean",1810,f,1800-1850,0.3133328421856808
uiuo.ark:/13960/t0ks72z7d,,Modern French life,1842,f,1800-1850,0.31362421747705616
inu.32000002550418,"Trollope, Frances Milton,",The young countess,1848,f,1800-1850,0.31362421747705616
uiuo.ark:/13960/t6057tw2c,,"Caprice; or, Anecdotes of the Listowel family",1824,u,1800-1850,0.31362421747705616
uiuo.ark:/13960/t6n01qs54,"Palmer, Alicia Tindal.",The daughters of Isenberg: a Bavarian romance,1810,f,1800-1850,0.3139115737988952
uiuo.ark:/13960/t18k7tc2w,,Lemira of Lorraine,1822,u,1800-1850,0.31405377074166096
mdp.39015013142420,"Gore,",Polish tales,1833,f,1800-1850,0.3143072775863456
uiuo.ark:/13960/t20c57670,"Beste, John Richard Digby,",Pope,1840,m,1800-1850,0.3144745576131104
uiuo.ark:/13960/t0ms47d1k,,Lemira of Lorraine,1822,u,1800-1850,0.31496830349856153
mdp.39015059376031,,The New British novelist;,1830,u,1800-1850,0.3150224277678838
nyp.33433067347066,"Ingemann, Bernhard Severin,","King Eric and the outlaws, or, The throne, the church, and the people",1843,f,1800-1850,0.3150609990862516
yale.39002085618784,"Inglis, Henry D.",Rambles in the footsteps of Don Quixote,1837,m,1800-1850,0.3150898791185972
uc1.b3325761,"Raikes, Harriet.",The marriage contract,1849,f,1800-1850,0.31529088414372275
uiuo.ark:/13960/t19k4xz4w,,"Piso and the praefect, or, The ancients off their stilts",1837,u,1800-1850,0.31529088414372275
mdp.39015036753898,"Roscoe, Thomas,",The Italian novelists,1836,m,1800-1850,0.31555578480597435
uiuo.ark:/13960/t77s80h50,"Bray,","The Talba, or, Moor of Portugal",1830,f,1800-1850,0.31568692374768315
njp.32101069186276,,Chantilly,1832,f,1800-1850,0.31568692374768315
uiuo.ark:/13960/t41r72s9x,"Beste, John Richard Digby,",Pope,1840,m,1800-1850,0.31617107974274483
uiuo.ark:/13960/t06w9zc7x,,"Piso and the praefect, or, The ancients off their stilts",1837,u,1800-1850,0.3163298451826838
uc1.b3290801,"Plumptre, Anne,","Tales of wonder, of humour, and of sentiment;",1818,f,1800-1850,0.316455932687412
njp.32101068163482,,The eccentric traveller,1826,m,1800-1850,0.3165311942212422
njp.32101063579187,"Fenton, Elijah,",Mariamne,1825,m,1800-1850,0.31682934568218435
mdp.39015014653201,"Wieland, Christoph Martin,",Confessions in Elysium,1804,m,1800-1850,0.31682934568218435
njp.32101066460070,"Grant, James,","Adventures of an aide-de-camp, or A campaign in Calabria",1848,m,1800-1850,0.31682934568218435
njp.32101032329045,"Lewis, M. G.",Feudal tyrants;,1806,m,1800-1850,0.31682934568218435
mdp.39015011955906,"Morgan,",The O'Briens and the O'Flahertys;,1827,f,1800-1850,0.316952225996758
uc1.b3290799,"Plumptre, Anne,","Tales of wonder, of humour, and of sentiment;",1818,f,1800-1850,0.31741209626493494
uiuo.ark:/13960/t65439n2q,"Lover, Samuel,","Rory O'More, a national romance",1837,m,1800-1850,0.3179077065736292
hvd.hwnp79,"MacFarlane, Charles,",The romance of history,1832,m,1800-1850,0.3179077065736292
inu.30000112141985,"Simms, William Gilmore,",The kinsmen: or The Black Riders of Congaree,1841,m,1800-1850,0.3182538471066856
mdp.39015030126562,"Roscoe, Thomas,",The German novelists,1826,m,1800-1850,0.31840563824208357
hvd.hnncap,"Gore,",The Tuileries,1831,f,1800-1850,0.3184487788805648
mdp.39015014117918,"Porter, Jane,",The pastor's fire-side,1817,f,1800-1850,0.3184810681928024
mdp.39015063958071,"Cooper, James Fenimore,",The headsman;,1833,m,1800-1850,0.3184810681928024
uiuo.ark:/13960/t1ng58437,"Putney, Charlotte.",The brazen mask,1826,f,1800-1850,0.31864166948403694
mdp.39015014117645,"Porter, Anna Maria,",The recluse of Norway,1814,f,1800-1850,0.3187945337787592
njp.32101066120096,"Boswell, Thomas Alexander.",Recollections of a pedestrian,1826,m,1800-1850,0.3189272477800864
nyp.33433075859409,,The Italian novelists,1825,m,1800-1850,0.3189272477800864
nyp.33433075767651,"Wilberforce, Robert Isaac,",Rutilius and Lucius,1842,m,1800-1850,0.3189272477800864
njp.32101076515459,"Fisher, William,",The petrel,1850,m,1800-1850,0.3190590000857516
uiuo.ark:/13960/t5m90t075,"Palmer, Alicia Tindal.",The daughters of Isenberg: a Bavarian romance,1810,f,1800-1850,0.31914630583046977
uc2.ark:/13960/t8v981w5c,,"Makanna, or, The land of the savage",1834,u,1800-1850,0.3192548481076868
uiuo.ark:/13960/t3cz3tf31,,"Piso and the praefect, or, The ancients off their stilts",1837,u,1800-1850,0.3198298912359212
mdp.39015014117728,"Porter, Anna Maria,",The village of Mariendorpt,1821,f,1800-1850,0.3198298912359212
uiuo.ark:/13960/t5s75xx8r,"Ogle, Nathaniel.",Mariamne,1825,m,1800-1850,0.3199373487901874
uc1.b3290800,"Plumptre, Anne,","Tales of wonder, of humour, and of sentiment;",1818,f,1800-1850,0.3202031648454772
uiuo.ark:/13960/t2k64tj09,"Cuthbertson, Catherine.",Forest of Montalbano,1810,f,1800-1850,0.3205082754480706
hvd.hxjh6y,,The fables of Pilpay,1818,m,1800-1850,0.32080812552303317
njp.32101004412126,"Lamb, Caroline,",Ada Reis,1823,f,1800-1850,0.32080812552303317
inu.32000007095393,"Bury, Charlotte Campbell,", Alla giornata,1826,f,1800-1850,0.321044308801257
uc1.b3339461,"James, G. P. R.","The works of G.P.R. James, esq",1844,m,1800-1850,0.32145629767755735
uc2.ark:/13960/t3610xn3z,"Martin, Mary Letitia,",Julia Howard,1850,f,1800-1850,0.3215830189751836
uiuo.ark:/13960/t0sq9hn5q,"Smith, Charlotte.",The republican's mistress;,1821,f,1800-1850,0.32167743876557153
nyp.33433074951629,"Cuthbertson, Catherine.",Romance of the Pyrenees,1803,f,1800-1850,0.3217338371638572
uiuo.ark:/13960/t5q81zv8g,"Walker, George,",Don Raphael,1803,m,1800-1850,0.32195755081038957
nyp.33433067303697,"Griffin, Gerald,",The invasion,1832,m,1800-1850,0.32195755081038957
uiuo.ark:/13960/t49p3dr9w,,The eve of San-Pietro,1804,u,1800-1850,0.32195755081038957
hvd.hnp65z,"Smallwood, Edward.","Manuella, the executioner's daughter",1837,m,1800-1850,0.322178301362266
uiuo.ark:/13960/t20c5kz2k,"Stanhope, Louisa Sidney.",The confessional of Valombre,1812,f,1800-1850,0.3223238511766898
uiuo.ark:/13960/t3611jx79,"Martineau, Harriet,",The hour and the man,1841,f,1800-1850,0.3223238511766898
uiuo.ark:/13960/t3vt2934d,"Stephens, George,",The manuscripts of Erdély,1835,m,1800-1850,0.3225039988978212
njp.32101063606022,"Cobbold, Richard,","Zenon, the martyr;",1847,m,1800-1850,0.3225039988978212
mdp.39015030126505,"Roscoe, Thomas,",The German novelists,1826,m,1800-1850,0.32268218849154884
mdp.39015063691003,"Genlis, Stéphanie Félicité,",Placide,1817,f,1800-1850,0.32268218849154884
mdp.39015065763115,"Smith, Horace,",Zillah;,1828,m,1800-1850,0.32273274460883916
mdp.39015064002721,"Bray,",The novels and romances of Anna Eliza Bray,1815,f,1800-1850,0.32275292318927595
njp.32101075385037,"Carlyle, Thomas,",German romance,1827,m,1800-1850,0.3227705589404708
uc2.ark:/13960/t24b2zw4z,"Johns, Richard.","Legend and romance, African and European",1839,m,1800-1850,0.3229525756860112
njp.32101066134873,"Ducray-Duminil,","The little mountaineers of Auvergne, or, The adventures of James and Georgette",1801,f,1800-1850,0.32323960209244074
nyp.33433074854922,"Fraser, James Baillie,",The dark falcon;,1844,m,1800-1850,0.32337599052670163
njp.32101035558053,"Radcliffe, Ann Ward,",The romance of the forest,1820,f,1800-1850,0.32337599052670163
njp.32101068970688,"Kavanagh, Julia,",Nathalie,1850,f,1800-1850,0.32354485239769115
njp.32101035558061,"Radcliffe, Ann Ward,",The romance of the forest,1820,f,1800-1850,0.32354485239769115
mdp.39015059408198,"James, G. P. R.","Rose d'Albret; or, Troublons times",1844,m,1800-1850,0.32371193677530175
njp.32101061313357,"Carlyle, Thomas,",German romance,1827,m,1800-1850,0.3239007496145748
uiuo.ark:/13960/t7pn9qw7m,"Simpson, J. Palgrave","The lily of Paris, or, The king's nurse",1849,m,1800-1850,0.3240408841437228
uiuo.ark:/13960/t0tq6j43m,"Rolfe, Ann,",The oath of allegiance,1847,f,1800-1850,0.3240408841437228
mdp.39015056033478,"Morgan,",The missionary,1811,f,1800-1850,0.324521653374492
uc2.ark:/13960/t50g3x155,,Elegant extracts,1810,m,1800-1850,0.32457416059423483
mdp.39015031938411,"Richardson, John,",Wacousta;,1832,m,1800-1850,0.324616037517956
uiuo.ark:/13960/t1wd47091,"Disraeli, Isaac,","Despotism: or, The fall of the Jesuits",1811,m,1800-1850,0.32467863924576357
inu.32000007095385,"Bury, Charlotte Campbell,", Alla giornata,1826,f,1800-1850,0.32467863924576357
uc1.b3322543,"Grattan, Thomas Colley,",The heiress of Bruges,1830,m,1800-1850,0.32475653299868457
nnc1.cu56764111,"Beckford, William,",Biographical memoirs of extraordinary painters,1834,m,1800-1850,0.32475653299868457
hvd.32044100906221,"Hauff, Wilhelm,",The banished,1839,m,1800-1850,0.324803079265674
uiuo.ark:/13960/t0cv4vb9h,,The curse of Ulrica; or The white cross knights of Riddarholmen,1815,u,1800-1850,0.3249878538406924
nyp.33433067303531,,"The feuds of Luna & Perollo; or, The fortunes of the House of Pandolfina",1847,u,1800-1850,0.3249878538406924
njp.32101064790783,"Stanhope, Louisa Sidney.",The bandit's bride;,1807,f,1800-1850,0.3249878538406924
nyp.33433082533963,"Edgeworth, Maria,","The parent's assistant, or, Stories for children",1822,f,1800-1850,0.32529088414372276
nyp.33433074874284,"Lewis, M. G.",Romantic tales,1808,m,1800-1850,0.32529088414372276
uiuo.ark:/13960/t6543bw1s,"Smith, Charlotte.",The republican's mistress;,1821,f,1800-1850,0.3253507643832436
uiuo.ark:/13960/t4th92p92,"Murray, Hamilton.",Léonie Vermont,1849,m,1800-1850,0.32555110719204994
nyp.33433075747158,,Sephora;,1826,u,1800-1850,0.3258791194378404
uiuo.ark:/13960/t5j96nw7d,Lady.,Julia de Vienne,1811,m,1800-1850,0.3258791194378404
mdp.39015014116431,"Lafitte, J.-B.-P.",Adventures of an actor,1842,m,1800-1850,0.32607740099765536
uiuo.ark:/13960/t5v69qw74,"Bray,","The Talba, or, Moor of Portugal",1830,f,1800-1850,0.32630537689734596
hvd.32044086842135,"White, Charles,",The cashmere shawl,1840,m,1800-1850,0.32630537689734596
uiuo.ark:/13960/t0ms43w0q,,Modern French life,1842,f,1800-1850,0.3264447302975688
nyp.33433075777098,"Ingemann, Bernhard Severin,",The childhood of King Erik Menved,1846,m,1800-1850,0.3265000971955462
nyp.33433074909700,"Godwin, William,",St. Leon: a tale of the sixteenth century,1831,m,1800-1850,0.3267194555722942
mdp.39015059376460,,The New British novelist;,1830,u,1800-1850,0.32698899735126996
nnc1.cu01579673,"Sharp, Jonathan,","Jonathan Sharp; or, The adventures of a Kentuckian",1845,m,1800-1850,0.3270300145785052
uiuo.ark:/13960/t3kw5pr97,"Bray,","The Talba, or, Moor of Portugal",1830,f,1800-1850,0.3271218700592158
nyp.33433067347033,"Ingemann, Bernhard Severin,","King Eric and the outlaws, or, The throne, the church, and the people",1843,f,1800-1850,0.32731885617169476
njp.32101068142270,"Llanos Gutierrez, Valentin.","Don Esteban, or, Memoirs of a Spaniard",1826,m,1800-1850,0.327839903751566
njp.32101066460054,"Grant, James,","Adventures of an aide-de-camp, or A campaign in Calabria",1848,m,1800-1850,0.32786858067023117
njp.32101068164100,,Passion;,1822,u,1800-1850,0.3278936238697502
njp.32101066591742,"Lamb, Caroline,",Ada Reis,1823,f,1800-1850,0.3282638571166958
njp.32101069157467,"Cottin,",Amelia Mansfield,1809,f,1800-1850,0.3282638571166958
nyp.33433074854948,"Fraser, James Baillie,",The dark falcon;,1844,m,1800-1850,0.3284452465598302
uc1.31822038205548,"Cooper, James Fenimore,",The bee-hunter;,1848,m,1800-1850,0.32847096077207516
njp.32101067647568,"James, G. P. R.",Henry of Guise,1839,m,1800-1850,0.3288008179185572
uiuo.ark:/13960/t5h99gc5g,"Cuthbertson, Catherine.",Forest of Montalbano,1810,f,1800-1850,0.3288358576886964
inu.32000002550533,"Trollope, Frances Milton,",The young countess,1848,f,1800-1850,0.3289750946700386
uiuo.ark:/13960/t7fr0g727,"Pardoe,",The Hungarian castle,1842,f,1800-1850,0.3289750946700386
uc1.b4105091,"Morier, James Justinian,","Ayesha, the maid of Kars",1834,m,1800-1850,0.3289750946700386
hvd.hwspyj,"Zschokke, Heinrich,",The bravo of Venice,1805,m,1800-1850,0.32914709329404956
njp.32101067630275,"Boyd, Archibald,","The Duchess; or, Woman's love and woman's hate",1850,m,1800-1850,0.3293168581696968
uiuo.ark:/13960/t7vm4w671,"Savile, Charles Stuart,","Karah Kaplan; or, The Koordish chief",1842,m,1800-1850,0.32942881517820555
mdp.39015014117637,"Porter, Anna Maria,",The recluse of Norway,1814,f,1800-1850,0.32942881517820555
njp.32101067302917,"Neal, John,","Seventy-six, or, Love and battle",1840,f,1800-1850,0.329517688267434
mdp.39015063870102,"Fraser, James Baillie,",The Kuzzilbash,1828,m,1800-1850,0.32964985850269723
njp.32101067644557,"Flamank, James.",The curate of Steinhollt,1837,m,1800-1850,0.32964985850269723
uiuo.ark:/13960/t65437139,"Knight, Ellis Cornelia,",Sir Guy de Lusignan,1833,f,1800-1850,0.32964985850269723
njp.32101075686376,"Bulgarin, Faddeĭ,",Ivan Vejeeghen;,1831,m,1800-1850,0.3297434388882484
uiuo.ark:/13960/t6pz5v56p,"Peregrine, Peter.",Matilda Montfort,1809,m,1800-1850,0.32997442844752023
uiuo.ark:/13960/t8ff4dc98,"Savile, Charles Stuart,","Karah Kaplan; or, The Koordish chief",1842,m,1800-1850,0.32997442844752023
mdp.39015063992484,"Cuthbertson,",Romance of the Pyrenees,1822,u,1800-1850,0.3301110280286148
mdp.39015056753950,"Bird, Robert Montgomery,",Cortes,1835,m,1800-1850,0.33016525600301916
nyp.33433075768782,"Taylor, Isaac,",The temple of Melekartha,1831,m,1800-1850,0.33029088414372276
mdp.39015059376197,,The New British novelist;,1830,u,1800-1850,0.33029088414372276
uiuo.ark:/13960/t9f481w8n,"Francis, Sophia L.","Angelo Guicciardini, or, The bandit of the Alps",1809,f,1800-1850,0.33029088414372276
nyp.33433067303523,,"The feuds of Luna & Perollo; or, The fortunes of the House of Pandolfina",1847,u,1800-1850,0.33044616364682844
uiuo.ark:/13960/t9t15cc7t,"Eaton, Charlotte A.",Vittoria Colonna,1827,f,1800-1850,0.3307294806349508
mdp.39015063959756,"Webber, Charles W.",Adventures in the Camanche country,1848,m,1800-1850,0.33090064024128374
uiuo.ark:/13960/t7np2q169,"Sherer, Moyle,",Tales of the wars of our times,1829,m,1800-1850,0.33090064024128374
hvd.hnncam,"Gore,",The Tuileries,1831,f,1800-1850,0.3310190394835286
inu.32000007094834,"Bury, Charlotte Campbell,", Alla giornata,1826,f,1800-1850,0.33109733575662603
uc1.31822038205522,"Cooper, James Fenimore,",The bee-hunter;,1848,m,1800-1850,0.331136294771742
uc2.ark:/13960/t53f4nm3g,,Recollections of a French marchioness,1846,u,1800-1850,0.33119449860155414
mdp.39015059376452,,The New British novelist;,1830,u,1800-1850,0.33129088414372276
uiuo.ark:/13960/t2r50702r,"Pardoe,",The Hungarian castle,1842,f,1800-1850,0.33148136033419895
mdp.39015014117710,"Porter, Anna Maria,",The village of Mariendorpt,1821,f,1800-1850,0.33176147237901676
njp.32101013036395,"Mackenzie, R. Shelton",Titian,1843,m,1800-1850,0.3318795129062646
nyp.33433074877428,"King, R. J.",Anschar,1850,u,1800-1850,0.33203507019023437
mdp.39015014117595,"Porter, Anna Maria,",The fast of St. Magdalen,1818,f,1800-1850,0.3321546373570904
nnc1.0315302644,"Scott, Honoria.","Amatory tales of Spain, France, Switzerland, and the Mediterranean",1810,f,1800-1850,0.3322494094893448
mdp.39015065763107,"Smith, Horace,",Zillah;,1828,m,1800-1850,0.3322494094893448
uiuo.ark:/13960/t3708q269,"Peregrine, Peter.",Matilda Montfort,1809,m,1800-1850,0.3323023783965964
njp.32101063606469,"Costello, Louisa Stuart,","The queen's poisoner, or, France in the sixteenth century",1841,f,1800-1850,0.332390120784944
nnc1.1002391554,,"Temugin; or, The Tartar chief",1843,u,1800-1850,0.332390120784944
uc2.ark:/13960/t8z894h07,"Johns, Richard.","Legend and romance, African and European",1839,m,1800-1850,0.33256361141644997
nyp.33433074868617,"Holford,",Warbeck of Wolfsteïn,1820,f,1800-1850,0.33256361141644997
uc1.b3124541,"James, G. P. R.",The castle of Ehrenstein,1847,m,1800-1850,0.3328189740313632
